Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT_2009,total_population_2009,population_white_2009,Population_Black_2009,Population_Latino_2009,Population_American_Indian_2009,Population_Asian_2009,Population_Pacific_Islander_2009,Population_Other_2009,Population_Multiple_Races_2009,Households_2009,Households_Family_2009,Households_Married_2009,Households_Other_Family_2009,Households_Other_Family_Male Householder_2009,Households_Other_Family_Female Householder_2009,Households_Nonfamily_2009,Households_Nonfamily_Male_Householder_2009,Households_Nonfamily_Female_Householder_2009,Occupied_Housing_Units_2009,Occupied_Housing_Units_Family_2009,Occupied_Housing_Units_Married_2009,Occupied_Housing_Units_Other_Family_2009,Occupied_Housing_Units_Nonfamily_Households_2009,Occupied_Housing_Units_Householder Living_Alone_2009,Renter_Housing_Units_2009,Occupied_ Housing_With_Children_Under_18_2009,occupied_ housing_with_own_children_under_18_2009,renter_occupied_ housing_with_children_under_18_2009,renter_occupied_ housing_with_own_children_under_18_2009,Householder_Black_2009,Householder_American_Indian_2009,Householder_Asian_2009,Householder_Pacific_Islander_2009,Householder_Other_Race_2009,Householder_Multiple_Races_2009,Householder_Latino_2009,Householder_White_2009,Renter_Black_2009,Renter_American_Indian_2009,Renter_Asian_2009,Renter_Pacific_Islander_2009,Renter_Other_Race_2009,Renter_Multiple_Races_2009,Renter_White_2009,Renter_Latino_2009,Population_15_and_Over_2009,Population_Never_Married_2009,Population_Married_2009,Population_Separated_2009,Population_Widowed_2009,Population_Divorced_2009,Population_25_Years_and_Over_2009,Population_25_Years_and_Over_No_Diploma_2009,Population_25_Years_and_Over_Diploma_2009,Population_25_Years_and_Some_College_2009,Population_25_Years_and_Bachelors_2009,Population_25_Years_and_Over_Masters_2009,Population_25_Years_and_Professional_2009,Population_25_Years_and_Over_Doctorate_2009,Population_3_Years_and_Over_2009,Population_3_Years_and_Over_Enrolled_In_school_2009,Population_3_Years_and_Over_Not_enrolled_in_school_2009,Civilian_Population_16_to_19_2009,Civilian_Population_16_to_19_HS_Dropout_2009,Civilian_Population_16_to_19_Enrolled_or_Graduated_2009,Population_16_Years_and_Over_2009,Population_16_Years_and_Over_in_labor_force_2009,Population_16_Years_and_Over__armed_forces_2009,Population_16_Years_and_Over_in_labor_force_civilian_2009,Population_16_Years_and_Over_in_labor_force_civilian__employed_2009,Population_16_Years_and_Over_in_labor_force_civilian_unemployed_2009,Population_16_Years_and_Over_not_in_labor_force_2009,In Labor Force 16 Years and Over:,Median_Household_Income_2009,Median_Household_Income_black_2009,Median_Household_Income_american_indian_2009,Median_Household_Income_asian_2009,Median_Household_Income_pacific_islander_2009,Median_Household_Income_other_race_2009,Median_Household_Income_multiple_races_2009,Median_Household_Income_latino_2009,Median_Household_Income_white_2009,Gini_Index_2009,Occupied_Housing_Units_2009,Owner_Occupied_Housing_Units_2009,Renter_Occupied_Housing_Units_2009,Housing_Units_2009,Vacant_Housing_Units_2009,Vacant_Housing_Rent_2009,Vacant_Housing_for_Sale_2009,Vacant_Housing_Other_Vacant_2009,Renter_Occupied_Housing_2009,Renter_Occupied_Housing_1_1.5_Occupants_per_room_2009,Renter_Occupied_Housing_1.51_2_Occupants_per_room_2009,Renter_Occupied_Housing_2_or_more_Occupants_per_room_2009,Occupied_Housing_2009,Occupied_Housing_1_1.5_Occupants_per_room_2009,Occupied_Housing_1.51_2_Occupants_per_room_2009,Occupied_Housing_2_or_more_Occupants_per_room_2009,Median_Gross_Rent_as_Percentage_Household_Income_2009,Families_2009,Families_below_poverty_line_2009,Families_below_poverty_line_married_with_children_2009,Families_below_poverty_line_married_no_children_2009,Families_below_poverty_line_male_householder_2009,Families_below_poverty_line_male_householder_with_children_2009,Families_below_poverty_line_male_householder_no_children_2009,Families_below_poverty_line_female_householder_2009,Families_below_poverty_line_female_householder_with_children_2009,Families_below_poverty_line_female_householder_no_children_2009,Families_at_or_above_poverty_line_2009,Population_Poverty_Status_Is_Determined_2009,Population_Poverty_Status_Is_Determined_under.5_2009,Population_Poverty_Status_Is_Determined_.5_.74_2009,Population_Poverty_Status_Is_Determined_.74_.99_2009,Population_Poverty_Status_Is_Determined_1_1.49_2009,Population_Poverty_Status_Is_Determined_1.5_1.9_2009,Population_Poverty_Status_Is_Determined_2_above_2009,Housing_units_No_Vehicle_Available_2009,Renter_units_No_Vehicle_Available_2009
42101020200,14000US42101020200,"Census Tract 202, Philadelphia County, Pennsylvania","Census Tract 202, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13878,42,101,20200,4666,17,4626,23,0,0,0,23,0,1814,928,207,721,110,611,886,485,401,1814,928,207,721,886,822,731,486,353,206,197,1791,0,0,0,6,0,6,17,714,0,0,0,0,0,17,0,3814,1999,511,247,474,583,3011,853,2158,1022,194,28,0,0,4509,993,3516,206,51,155,3767,1791,0,1791,1438,353,1976,1791,21622,21385,,,,,,,,0.486999989,1814,1083,731,2449,635,111,0,524,731,0,0,0,1814,14,0,0,40.40000153,928,270,0,39,27,0,27,204,190,14,658,4666,670,886,237,425,580,1868,929,497
42101020300,14000US42101020300,"Census Tract 203, Philadelphia County, Pennsylvania","Census Tract 203, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13879,42,101,20300,2916,68,2694,119,0,19,0,112,23,930,449,145,304,65,239,481,171,310,930,449,145,304,481,289,360,207,158,68,68,876,0,0,0,26,7,26,21,334,0,0,0,19,7,0,19,2464,1467,410,184,193,210,2081,745,1336,392,121,8,8,0,2764,527,2237,164,21,143,2417,1030,0,1030,613,417,1387,1030,38083,38336,,,,33477,,33477,13968,0.291000009,930,570,360,1326,396,32,82,282,360,0,0,0,930,0,0,0,35.5,449,91,8,12,0,0,0,71,50,21,358,2916,434,202,158,669,360,1093,483,246
42101020400,14000US42101020400,"Census Tract 204, Philadelphia County, Pennsylvania","Census Tract 204, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13880,42,101,20400,3041,47,2876,148,0,0,0,118,0,1035,665,181,484,102,382,370,212,158,1035,665,181,484,370,350,421,398,326,226,188,1012,0,0,0,13,0,23,0,398,0,0,0,13,0,0,23,2302,1328,429,150,187,208,1792,383,1409,644,230,52,46,0,2813,1007,1806,327,29,298,2287,1459,0,1459,1175,284,828,1459,40680,40853,,,,,,36916,,0.538999975,1035,614,421,1283,248,21,0,227,421,13,0,0,1035,13,0,0,27.20000076,665,169,0,26,18,13,5,125,106,19,496,3011,246,368,185,275,265,1672,488,179
42101020500,14000US42101020500,"Census Tract 205, Philadelphia County, Pennsylvania","Census Tract 205, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13881,42,101,20500,2470,66,2253,9,22,107,13,0,9,1087,508,171,337,41,296,579,154,425,1087,508,171,337,579,522,580,292,191,212,155,918,22,80,13,0,9,9,45,473,22,63,13,0,9,0,9,1806,695,361,140,255,355,1646,586,1060,473,55,55,9,0,2305,542,1763,48,0,48,1791,848,0,848,756,92,943,848,26900,26618,,10450,,,,,31038,0.444999993,1087,507,580,1436,349,28,30,291,580,0,0,0,1087,0,0,0,32.20000076,508,147,12,0,0,0,0,135,125,10,361,2470,484,221,176,419,257,913,517,435
42101020600,14000US42101020600,"Census Tract 206, Philadelphia County, Pennsylvania","Census Tract 206, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13882,42,101,20600,2272,1352,728,65,0,92,0,56,44,776,313,229,84,32,52,463,244,219,776,313,229,84,463,367,479,140,140,14,14,240,0,56,0,13,14,21,445,183,0,56,0,13,14,213,13,2087,1387,496,14,80,110,1219,122,1097,951,751,407,156,58,2188,1153,1035,335,0,335,2054,1048,0,1048,953,95,1006,1048,47479,47069,,14760,,,,105457,67011,0.565999985,776,297,479,915,139,109,0,30,479,0,11,0,776,0,11,0,43,313,42,0,25,0,0,0,17,17,0,271,1551,175,69,22,103,41,1141,272,249
42101020700,14000US42101020700,"Census Tract 207, Philadelphia County, Pennsylvania","Census Tract 207, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13883,42,101,20700,6571,5521,615,78,0,289,0,0,146,2222,1032,835,197,46,151,1190,562,628,2222,1032,835,197,1190,688,852,440,414,182,156,270,0,97,0,0,17,31,1807,110,0,15,0,0,17,710,0,5823,3530,1746,57,134,356,4171,234,3937,3251,2382,1030,365,89,6327,2625,3702,929,17,912,5763,3787,0,3787,3673,114,1976,3787,84520,78483,,152776,,,,5477,87778,0.349999994,2222,1370,852,2500,278,84,15,179,852,0,0,0,2222,8,0,0,23.5,1032,47,0,0,0,0,0,47,47,0,985,5630,542,119,78,236,176,4479,208,151
42101020800,14000US42101020800,"Census Tract 208, Philadelphia County, Pennsylvania","Census Tract 208, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13884,42,101,20800,1704,884,592,54,0,129,0,62,37,1036,225,84,141,0,141,811,362,449,1036,225,84,141,811,694,731,41,41,36,36,311,0,120,0,0,6,44,555,155,0,120,0,0,6,414,36,1638,1235,178,0,55,170,1322,142,1180,1110,890,327,191,28,1684,537,1147,8,0,8,1638,1063,0,1063,955,108,575,1063,44899,45586,,27483,,,2864,5492,47417,0.536000013,1036,305,731,1279,243,158,0,85,731,0,0,0,1036,0,0,0,32.29999924,225,9,0,9,0,0,0,0,0,0,216,1694,301,23,53,102,56,1159,166,109
42101020900,14000US42101020900,"Census Tract 209, Philadelphia County, Pennsylvania","Census Tract 209, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13885,42,101,20900,2933,2591,123,49,0,108,0,44,67,1212,541,372,169,50,119,671,384,287,1212,541,372,169,671,509,522,235,175,59,59,62,0,13,0,12,10,36,1101,53,0,0,0,0,10,459,10,2490,1272,797,37,88,296,2264,487,1777,1022,719,301,69,47,2842,652,2190,39,0,39,2490,1661,9,1652,1497,155,829,1661,61208,28995,,,,,,81941,66335,0.411000013,1212,690,522,1444,232,130,0,102,522,0,0,0,1212,24,0,0,34.29999924,541,34,15,0,0,0,0,19,10,9,507,2826,249,98,174,289,274,1742,114,83
42101021000,14000US42101021000,"Census Tract 210, Philadelphia County, Pennsylvania","Census Tract 210, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13886,42,101,21000,4165,3924,165,221,0,0,0,70,6,1751,735,560,175,24,151,1016,355,661,1751,735,560,175,1016,731,540,328,303,65,65,114,0,0,0,15,0,31,1606,114,0,0,0,0,0,426,0,3675,1932,1194,45,162,342,3023,354,2669,1732,1069,468,93,16,4003,1012,2991,173,0,173,3657,2687,0,2687,2516,171,970,2687,59629,24174,,,,,,108962,65289,0.407999992,1751,1211,540,2293,542,176,150,216,540,0,19,0,1751,0,19,0,41.70000076,735,19,0,0,0,0,0,19,0,19,716,4097,290,0,263,441,270,2833,239,78
42101021100,14000US42101021100,"Census Tract 211, Philadelphia County, Pennsylvania","Census Tract 211, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13887,42,101,21100,2560,2468,92,29,0,0,0,0,0,1197,584,516,68,33,35,613,247,366,1197,584,516,68,613,560,432,201,182,53,34,25,0,0,0,0,0,0,1172,25,0,0,0,0,0,407,0,2309,761,1067,26,115,340,2135,213,1922,1356,747,317,106,31,2501,471,2030,64,4,60,2285,1618,0,1618,1472,146,667,1618,61890,,,,,,,,62409,0.388999999,1197,765,432,1327,130,86,0,44,432,0,0,0,1197,0,0,0,36,584,29,17,0,0,0,0,12,12,0,555,2560,131,71,17,217,152,1972,114,69
42101021200,14000US42101021200,"Census Tract 212, Philadelphia County, Pennsylvania","Census Tract 212, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13888,42,101,21200,2176,1942,54,0,22,116,0,0,42,1017,451,394,57,26,31,566,227,339,1017,451,394,57,566,520,396,170,151,15,15,28,0,40,0,0,13,0,936,28,0,24,0,0,13,331,0,1861,544,896,16,191,214,1727,198,1529,921,521,164,49,17,2029,258,1771,0,0,0,1861,1200,0,1200,1070,130,661,1200,64873,39474,,165410,,,,,64806,0.441000015,1017,621,396,1191,174,66,68,40,396,0,0,0,1017,19,0,0,33.40000153,451,26,19,7,0,0,0,0,0,0,425,2176,29,52,212,207,62,1614,127,74
42101021300,14000US42101021300,"Census Tract 213, Philadelphia County, Pennsylvania","Census Tract 213, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13889,42,101,21300,2955,2718,170,57,0,21,0,35,11,1416,537,309,228,0,228,879,412,467,1416,537,309,228,879,681,498,192,173,57,47,65,0,0,0,24,11,46,1294,55,0,0,0,11,0,432,11,2687,1462,750,41,247,187,2351,326,2025,1386,815,281,122,24,2928,620,2308,108,0,108,2668,1846,14,1832,1729,103,822,1846,63390,81246,,,,126284,,95209,62087,0.377000004,1416,918,498,1613,197,167,30,0,498,0,0,0,1416,0,0,0,23.29999924,537,58,0,0,0,0,0,58,33,25,479,2955,276,31,106,231,244,2067,225,183
42101021400,14000US42101021400,"Census Tract 214, Philadelphia County, Pennsylvania","Census Tract 214, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13890,42,101,21400,3121,2970,100,39,11,19,0,21,0,1533,565,328,237,21,216,968,495,473,1533,565,328,237,968,741,833,228,210,97,97,79,0,10,0,10,0,21,1423,62,0,10,0,0,0,761,0,2814,1540,728,48,230,268,2389,244,2145,1409,1047,408,150,24,3001,561,2440,34,19,15,2807,2114,16,2098,2025,73,693,2114,64350,12430,,,,,,68631,66174,0.375,1533,700,833,2049,516,108,160,248,833,0,6,0,1533,0,6,0,24.5,565,10,0,0,0,0,0,10,10,0,555,3121,101,8,158,334,214,2306,225,179
42101021500,14000US42101021500,"Census Tract 215, Philadelphia County, Pennsylvania","Census Tract 215, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13891,42,101,21500,3135,2813,82,70,17,134,0,41,48,1501,658,467,191,83,108,843,377,466,1501,658,467,191,843,674,547,246,226,21,21,18,17,48,0,20,22,40,1367,0,0,6,0,10,0,531,10,2801,1378,983,58,141,241,2477,458,2019,1399,1029,372,127,10,3054,606,2448,95,0,95,2774,1961,0,1961,1869,92,813,1961,60883,46128,,13804,,100278,60167,88557,60389,0.407000005,1501,954,547,1753,252,222,0,30,547,0,0,0,1501,0,0,0,28.5,658,71,11,20,31,22,9,9,9,0,587,3135,299,51,80,226,64,2415,179,96
42101021600,14000US42101021600,"Census Tract 216, Philadelphia County, Pennsylvania","Census Tract 216, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13892,42,101,21600,1591,1431,110,36,7,0,0,29,14,916,362,290,72,10,62,554,331,223,916,362,290,72,554,537,429,106,96,18,18,42,1,0,0,0,14,7,859,35,0,0,0,0,7,387,7,1411,529,628,52,85,117,1278,236,1042,720,376,173,76,0,1558,400,1158,58,0,58,1407,939,0,939,856,83,468,939,44409,53641,286509,,,,20056,,43861,0.414000005,916,487,429,1077,161,104,8,49,429,0,0,0,916,0,0,0,44.40000153,362,12,5,7,0,0,0,0,0,0,350,1591,67,11,54,144,79,1236,77,60
42101021700,14000US42101021700,"Census Tract 217, Philadelphia County, Pennsylvania","Census Tract 217, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13893,42,101,21700,5849,5306,294,0,0,148,0,16,85,2348,1503,1295,208,44,164,845,306,539,2348,1503,1295,208,845,772,324,542,484,41,41,75,0,61,0,0,16,0,2196,20,0,15,0,0,0,289,0,4939,1518,2775,88,326,232,4381,549,3832,2407,1343,466,197,24,5658,1150,4508,158,0,158,4887,3519,0,3519,3197,322,1368,3519,76548,71556,,135570,,,,,75395,0.349999994,2348,2024,324,2573,225,76,78,71,324,23,0,0,2348,47,0,0,19.89999962,1503,15,0,15,0,0,0,0,0,0,1488,5849,56,26,65,284,334,5084,178,70
42101021800,14000US42101021800,"Census Tract 218, Philadelphia County, Pennsylvania","Census Tract 218, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13894,42,101,21800,4107,3473,328,188,0,153,0,95,58,2016,765,553,212,101,111,1251,534,717,2016,765,553,212,1251,986,1460,329,287,172,157,190,0,49,0,46,28,93,1656,176,0,39,0,31,28,1139,78,3540,1640,1167,118,202,413,3101,263,2838,2140,1490,754,327,65,3912,1223,2689,78,0,78,3540,2316,0,2316,2222,94,1224,2316,53914,47604,,50813,,50139,80414,49333,54353,0.404000014,2016,556,1460,2371,355,252,54,49,1460,10,0,0,2016,10,0,0,28.89999962,765,8,0,8,0,0,0,0,0,0,757,4107,367,12,0,300,264,3164,217,176
42101021900,14000US42101021900,"Census Tract 219, Philadelphia County, Pennsylvania","Census Tract 219, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13895,42,101,21900,1220,1137,40,13,0,30,0,13,0,529,301,261,40,0,40,228,70,158,529,301,261,40,228,200,53,117,117,0,0,14,0,10,0,13,0,13,492,0,0,0,0,0,0,53,0,1004,303,548,14,102,37,995,62,933,572,361,160,10,10,1193,227,966,0,0,0,1004,665,0,665,639,26,339,665,63543,,,,,,,,64464,0.372000009,529,476,53,572,43,25,0,18,53,0,0,0,529,0,0,0,50,301,0,0,0,0,0,0,0,0,0,301,1220,33,0,50,84,57,996,34,0
42101022000,14000US42101022000,"Census Tract 220, Philadelphia County, Pennsylvania","Census Tract 220, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13896,42,101,22000,1569,1305,99,124,0,12,0,84,69,680,324,324,0,0,0,356,113,243,680,324,324,0,356,331,249,99,99,12,12,49,0,12,0,0,6,12,613,10,0,0,0,0,6,233,0,1320,195,751,47,226,101,1245,46,1199,906,704,476,197,80,1522,232,1290,39,11,28,1305,647,0,647,636,11,658,647,87073,125920,,,,,,,81082,0.495999992,680,431,249,783,103,0,56,47,249,0,0,0,680,0,0,0,38.5,324,9,0,9,0,0,0,0,0,0,315,1411,38,10,0,109,80,1174,153,132
42101022100,14000US42101022100,"Census Tract 221, Philadelphia County, Pennsylvania","Census Tract 221, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13897,42,101,22100,1330,1240,0,86,0,90,0,0,0,409,279,213,66,1,65,130,27,103,409,279,213,66,130,121,104,209,209,38,38,0,0,23,0,0,0,21,365,0,0,0,0,0,0,83,21,1079,379,510,0,102,88,880,120,760,552,233,74,9,0,1261,381,880,71,0,71,978,763,0,763,714,49,215,763,69813,,,,,,,,86886,0.411000013,409,305,104,434,25,0,25,0,104,0,0,21,409,0,0,21,32.29999924,279,0,0,0,0,0,0,0,0,0,279,1330,8,18,0,17,94,1193,30,17
42101022200,14000US42101022200,"Census Tract 222, Philadelphia County, Pennsylvania","Census Tract 222, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13898,42,101,22200,1657,1605,52,51,0,0,0,0,0,535,443,351,92,31,61,92,53,39,535,443,351,92,92,92,54,158,146,0,0,12,0,0,0,0,0,24,499,0,0,0,0,0,0,54,0,1364,308,775,40,148,93,1275,66,1209,823,579,306,104,13,1603,382,1221,46,0,46,1359,942,0,942,872,70,417,942,116214,,,,,,,70194,115498,0.379000008,535,481,54,544,9,0,9,0,54,0,0,0,535,0,0,0,50,443,0,0,0,0,0,0,0,0,0,443,1626,8,0,0,92,12,1514,43,24
42101022300,14000US42101022300,"Census Tract 223, Philadelphia County, Pennsylvania","Census Tract 223, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13899,42,101,22300,137,106,31,0,0,0,0,0,0,69,29,29,0,0,0,40,31,9,69,29,29,0,40,40,41,19,19,10,10,31,0,0,0,0,0,0,38,31,0,0,0,0,0,10,0,114,17,57,31,9,0,97,9,88,60,31,31,0,0,137,40,97,17,0,17,114,86,0,86,86,0,28,86,42467,,,,,,,,91969,0.289999992,69,28,41,69,0,0,0,0,41,0,0,0,69,0,0,0,,29,0,0,0,0,0,0,0,0,0,29,137,0,0,0,9,0,128,9,0
42101022400,14000US42101022400,"Census Tract 224, Philadelphia County, Pennsylvania","Census Tract 224, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13900,42,101,22400,680,586,65,58,0,0,0,0,29,150,103,91,12,12,0,47,0,47,150,103,91,12,47,37,10,77,77,0,0,12,0,0,0,0,0,13,125,0,0,0,0,0,0,10,0,558,294,187,17,24,36,522,137,385,301,179,93,25,13,646,100,546,14,0,14,545,196,0,196,196,0,349,196,115319,,,,,,,,144025,0.337000012,150,140,10,150,0,0,0,0,10,0,0,0,150,0,0,0,,103,0,0,0,0,0,0,0,0,0,103,680,113,18,0,89,36,424,10,10
42101022500,14000US42101022500,"Census Tract 225, Philadelphia County, Pennsylvania","Census Tract 225, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13901,42,101,22500,806,594,195,25,17,0,0,0,0,21,0,0,0,0,0,21,21,0,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,806,795,0,0,0,11,157,0,157,157,157,109,0,0,806,676,130,526,0,526,806,263,0,263,212,51,543,263,286509,,,,,,,,286509,0.361999989,21,21,0,21,0,0,0,0,0,0,0,0,21,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,157,97,11,11,0,0,38,0,0
42101022600,14000US42101022600,"Census Tract 226, Philadelphia County, Pennsylvania","Census Tract 226, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13902,42,101,22600,380,354,0,0,0,9,0,0,17,87,77,68,9,0,9,10,10,0,87,77,68,9,10,0,19,50,50,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,19,0,275,129,137,0,0,9,232,0,232,222,174,48,19,0,380,167,213,23,0,23,255,172,0,172,172,0,83,172,113027,,,,,,,,113027,0.566999972,87,68,19,87,0,0,0,0,19,0,0,0,87,0,0,0,15.30000019,77,0,0,0,0,0,0,0,0,0,77,380,0,0,0,0,0,380,0,0
42101022700,14000US42101022700,"Census Tract 227, Philadelphia County, Pennsylvania","Census Tract 227, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13903,42,101,22700,1230,1190,11,63,0,16,0,0,13,527,336,314,22,0,22,191,47,144,527,336,314,22,191,135,82,126,126,0,0,0,0,8,0,0,0,11,508,0,0,8,0,0,0,74,0,1016,292,642,0,50,32,985,44,941,817,776,345,255,133,1204,241,963,31,0,31,1016,795,8,787,787,0,221,795,131878,,,,,,,,133479,0.446999997,527,445,82,553,26,0,0,26,82,0,0,0,527,0,0,0,32.20000076,336,0,0,0,0,0,0,0,0,0,336,1230,23,0,0,0,17,1190,36,23
42101022800,14000US42101022800,"Census Tract 228, Philadelphia County, Pennsylvania","Census Tract 228, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13904,42,101,22800,1404,1345,26,63,0,15,0,18,0,696,343,326,17,10,7,353,161,192,696,343,326,17,353,335,331,144,144,32,32,26,0,8,0,9,0,21,641,26,0,0,0,0,0,293,12,1127,231,670,39,70,117,1048,39,1009,896,766,529,230,160,1322,289,1033,24,0,24,1127,802,0,802,736,66,325,802,95786,,,,,286509,,180142,95671,0.446999997,696,365,331,868,172,157,15,0,331,0,0,0,696,0,0,0,32.40000153,343,0,0,0,0,0,0,0,0,0,343,1404,14,14,0,63,10,1303,103,97
42101022900,14000US42101022900,"Census Tract 229, Philadelphia County, Pennsylvania","Census Tract 229, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13905,42,101,22900,211,202,0,0,0,9,0,0,0,72,56,56,0,0,0,16,0,16,72,56,56,0,16,10,6,10,10,0,0,0,0,9,0,0,0,0,63,0,0,0,0,0,0,6,0,187,27,132,18,0,10,181,0,181,154,126,84,57,28,187,31,156,0,0,0,187,114,0,114,114,0,73,114,158217,,,,,,,,139673,0.503000021,72,66,6,72,0,0,0,0,6,0,0,0,72,0,0,0,,56,0,0,0,0,0,0,0,0,0,56,211,0,0,0,0,0,211,0,0
42101023000,14000US42101023000,"Census Tract 230, Philadelphia County, Pennsylvania","Census Tract 230, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13906,42,101,23000,534,404,130,0,0,0,0,0,0,241,125,125,0,0,0,116,23,93,241,125,125,0,116,49,119,29,29,0,0,43,0,0,0,0,0,0,198,35,0,0,0,0,0,84,0,498,97,256,0,0,145,480,0,480,451,417,212,67,40,509,50,459,18,0,18,498,341,0,341,267,74,157,341,100994,4625,,,,,,,119617,0.508000016,241,122,119,241,0,0,0,0,119,0,0,0,241,0,0,0,32.09999847,125,12,0,12,0,0,0,0,0,0,113,534,96,24,0,0,40,374,0,0
42101023100,14000US42101023100,"Census Tract 231, Philadelphia County, Pennsylvania","Census Tract 231, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13907,42,101,23100,1239,1125,12,53,0,54,0,13,35,529,268,230,38,0,38,261,156,105,529,268,230,38,261,203,171,155,155,45,45,12,0,19,0,13,0,13,485,12,0,10,0,13,0,136,13,1015,328,517,21,39,110,900,33,867,806,796,493,240,78,1168,253,915,76,0,76,999,779,0,779,730,49,220,779,117425,,,62888,,,,,117425,0.463,529,358,171,556,27,27,0,0,171,0,0,0,529,0,0,0,22.89999962,268,0,0,0,0,0,0,0,0,0,268,1239,0,0,0,56,65,1118,59,0
42101023200,14000US42101023200,"Census Tract 232, Philadelphia County, Pennsylvania","Census Tract 232, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13908,42,101,23200,660,493,167,14,0,0,0,0,0,362,173,128,45,28,17,189,11,178,362,173,128,45,189,178,172,56,56,15,15,79,0,0,0,0,0,14,269,39,0,0,0,0,0,119,14,590,224,271,28,37,30,566,0,566,385,350,261,56,41,644,66,578,12,0,12,590,395,0,395,388,7,195,395,76178,108952,,,,,,,71525,0.513000011,362,190,172,362,0,0,0,0,172,0,0,0,362,0,0,0,45.20000076,173,25,12,0,13,13,0,0,0,0,148,660,30,36,90,0,0,504,67,67
42101023300,14000US42101023300,"Census Tract 233, Philadelphia County, Pennsylvania","Census Tract 233, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13909,42,101,23300,2939,1783,889,173,28,105,0,119,15,1245,717,584,133,72,61,528,118,410,1245,717,584,133,528,451,376,304,288,30,22,413,5,47,0,43,10,75,710,182,0,29,0,43,0,111,69,2398,628,1360,25,125,260,2146,185,1961,1704,1354,860,250,159,2778,754,2024,108,0,108,2349,1645,0,1645,1613,32,704,1645,84683,57359,,148441,,2864,,9435,103502,0.414999992,1245,869,376,1513,268,130,20,118,376,0,0,0,1245,0,0,0,33.5,717,23,0,0,0,0,0,23,23,0,694,2928,124,48,94,91,115,2456,161,129
42101023400,14000US42101023400,"Census Tract 234, Philadelphia County, Pennsylvania","Census Tract 234, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13910,42,101,23400,527,496,31,9,0,0,0,0,0,161,136,125,11,0,11,25,7,18,161,136,125,11,25,25,0,67,67,0,0,31,0,0,0,0,0,9,121,0,0,0,0,0,0,0,0,399,58,295,0,46,0,382,20,362,252,174,107,29,11,491,109,382,17,0,17,399,254,0,254,233,21,145,254,112741,41125,,,,,,,115984,0.328000009,161,161,0,161,0,0,0,0,0,0,0,0,161,0,0,0,,136,0,0,0,0,0,0,0,0,0,136,527,7,0,0,0,0,520,7,0
42101023500,14000US42101023500,"Census Tract 235, Philadelphia County, Pennsylvania","Census Tract 235, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13911,42,101,23500,981,773,208,69,0,0,0,0,0,497,227,152,75,0,75,270,95,175,497,227,152,75,270,251,173,128,128,21,21,158,0,0,0,0,0,0,339,68,0,0,0,0,0,105,0,816,302,306,21,83,104,760,25,735,631,467,252,89,23,932,184,748,0,0,0,792,547,0,547,529,18,245,547,59499,31197,,,,,,,89369,0.488999993,497,324,173,508,11,0,0,11,173,0,0,0,497,0,0,0,22.39999962,227,0,0,0,0,0,0,0,0,0,227,981,51,12,0,0,8,910,78,66
